from_stop_id,to_stop_id,transfer_type,min_transfer_time
stop_point:SP_1845,stop_point:SP_1198,2,180
stop_point:SP_1845,stop_point:SP_1845,2,180
stop_point:SP_1845,stop_point:SP_214,2,180
stop_point:SP_1845,stop_point:SP_3707,2,180
stop_point:SP_1846,stop_point:SP_1474,2,180
stop_point:SP_1846,stop_point:SP_1846,2,180
stop_point:SP_1846,stop_point:SP_4856,2,180
stop_point:SP_1846,stop_point:SP_4861,2,180
stop_point:SP_1848,stop_point:SP_1848,2,180
stop_point:SP_1848,stop_point:SP_256,2,180
stop_point:SP_1849,stop_point:SP_1849,2,180
stop_point:SP_1849,stop_point:SP_3155,2,180
stop_point:SP_185,stop_point:SP_1245,2,180
stop_point:SP_185,stop_point:SP_185,2,180
stop_point:SP_185,stop_point:SP_4456,2,180
stop_point:SP_185,stop_point:SP_4458,2,180
stop_point:SP_1850,stop_point:SP_1850,2,180
stop_point:SP_1850,stop_point:SP_417,2,180
stop_point:SP_1853,stop_point:SP_1853,2,180
stop_point:SP_1853,stop_point:SP_1966,2,180
stop_point:SP_1854,stop_point:SP_1854,2,180
stop_point:SP_1854,stop_point:SP_3112,2,180
stop_point:SP_1855,stop_point:SP_1855,2,180
stop_point:SP_1855,stop_point:SP_25,2,180
stop_point:SP_1855,stop_point:SP_5182,2,180
stop_point:SP_1855,stop_point:SP_5192,2,180
stop_point:SP_1856,stop_point:SP_1856,2,180
stop_point:SP_1856,stop_point:SP_3158,2,180
stop_point:SP_1857,stop_point:SP_1857,2,180
stop_point:SP_1857,stop_point:SP_3888,2,180
stop_point:SP_1858,stop_point:SP_1651,2,180
stop_point:SP_1858,stop_point:SP_1858,2,180
stop_point:SP_1859,stop_point:SP_1859,2,180
stop_point:SP_1859,stop_point:SP_3148,2,180
stop_point:SP_186,stop_point:SP_186,2,180
stop_point:SP_186,stop_point:SP_2204,2,180
stop_point:SP_1860,stop_point:SP_1860,2,180
stop_point:SP_1860,stop_point:SP_407,2,180
stop_point:SP_1863,stop_point:SP_1863,2,180
stop_point:SP_1863,stop_point:SP_2315,2,180
stop_point:SP_1864,stop_point:SP_1864,2,180
stop_point:SP_1865,stop_point:SP_1865,2,180
stop_point:SP_1865,stop_point:SP_504,2,180
stop_point:SP_1866,stop_point:SP_1866,2,180
stop_point:SP_1866,stop_point:SP_2705,2,180
stop_point:SP_1867,stop_point:SP_1645,2,180
stop_point:SP_1867,stop_point:SP_1867,2,180
stop_point:SP_1869,stop_point:SP_1869,2,180
stop_point:SP_1869,stop_point:SP_89,2,180
stop_point:SP_1870,stop_point:SP_1358,2,180
stop_point:SP_1870,stop_point:SP_1870,2,180
stop_point:SP_1872,stop_point:SP_1872,2,180
stop_point:SP_1872,stop_point:SP_3094,2,180
stop_point:SP_1873,stop_point:SP_1660,2,180
stop_point:SP_1873,stop_point:SP_1873,2,180
stop_point:SP_1875,stop_point:SP_1130,2,180
stop_point:SP_1875,stop_point:SP_1875,2,180
stop_point:SP_1876,stop_point:SP_1826,2,180
stop_point:SP_1876,stop_point:SP_1876,2,180
stop_point:SP_1879,stop_point:SP_1879,2,180
stop_point:SP_1879,stop_point:SP_619,2,180
stop_point:SP_188,stop_point:SP_1668,2,180
stop_point:SP_188,stop_point:SP_188,2,180
stop_point:SP_188,stop_point:SP_4899,2,180
stop_point:SP_1880,stop_point:SP_1880,2,180
stop_point:SP_1880,stop_point:SP_3354,2,180
stop_point:SP_1881,stop_point:SP_1881,2,180
stop_point:SP_1881,stop_point:SP_3817,2,180
stop_point:SP_1882,stop_point:SP_1635,2,180
stop_point:SP_1882,stop_point:SP_1778,2,180
stop_point:SP_1882,stop_point:SP_1882,2,180
stop_point:SP_1882,stop_point:SP_201,2,180
stop_point:SP_1882,stop_point:SP_2021,2,180
stop_point:SP_1882,stop_point:SP_2373,2,180
stop_point:SP_1882,stop_point:SP_2676,2,180
stop_point:SP_1882,stop_point:SP_39,2,180
stop_point:SP_1882,stop_point:SP_5133,2,180
stop_point:SP_1882,stop_point:SP_5357,2,180
stop_point:SP_1882,stop_point:SP_631,2,180
stop_point:SP_1882,stop_point:SP_940,2,180
stop_point:SP_1882,stop_point:SP_962,2,180
stop_point:SP_1884,stop_point:SP_1884,2,180
stop_point:SP_1884,stop_point:SP_2179,2,180
stop_point:SP_1886,stop_point:SP_1886,2,180
stop_point:SP_1886,stop_point:SP_821,2,180
stop_point:SP_1887,stop_point:SP_1887,2,180
stop_point:SP_1887,stop_point:SP_305,2,180
stop_point:SP_1888,stop_point:SP_1888,2,180
stop_point:SP_1888,stop_point:SP_1960,2,180
stop_point:SP_1889,stop_point:SP_1013,2,180
stop_point:SP_1889,stop_point:SP_115,2,180
stop_point:SP_1889,stop_point:SP_169,2,180
stop_point:SP_1889,stop_point:SP_1889,2,180
stop_point:SP_1889,stop_point:SP_505,2,180
stop_point:SP_1889,stop_point:SP_781,2,180
stop_point:SP_1891,stop_point:SP_1891,2,180
stop_point:SP_1891,stop_point:SP_3940,2,180
stop_point:SP_1892,stop_point:SP_1892,2,180
stop_point:SP_1892,stop_point:SP_854,2,180
stop_point:SP_1893,stop_point:SP_1893,2,180
stop_point:SP_1893,stop_point:SP_3720,2,180
stop_point:SP_1894,stop_point:SP_1500,2,180
stop_point:SP_1894,stop_point:SP_1894,2,180
stop_point:SP_1895,stop_point:SP_1895,2,180
stop_point:SP_1896,stop_point:SP_1896,2,180
stop_point:SP_1896,stop_point:SP_2859,2,180
stop_point:SP_1897,stop_point:SP_1897,2,180
stop_point:SP_1898,stop_point:SP_1898,2,180
stop_point:SP_1898,stop_point:SP_995,2,180
stop_point:SP_1899,stop_point:SP_1899,2,180
stop_point:SP_1899,stop_point:SP_788,2,180
stop_point:SP_19,stop_point:SP_1393,2,180
stop_point:SP_19,stop_point:SP_19,2,180
stop_point:SP_190,stop_point:SP_190,2,180
stop_point:SP_190,stop_point:SP_315,2,180
stop_point:SP_1903,stop_point:SP_1903,2,180
stop_point:SP_1903,stop_point:SP_2769,2,180
stop_point:SP_1904,stop_point:SP_1904,2,180
stop_point:SP_1904,stop_point:SP_2222,2,180
stop_point:SP_1905,stop_point:SP_1124,2,180
stop_point:SP_1905,stop_point:SP_1905,2,180
stop_point:SP_1905,stop_point:SP_2161,2,180
stop_point:SP_1905,stop_point:SP_406,2,180
stop_point:SP_1905,stop_point:SP_528,2,180
stop_point:SP_1905,stop_point:SP_5534,2,180
stop_point:SP_1905,stop_point:SP_5600,2,180
stop_point:SP_1906,stop_point:SP_1906,2,180
stop_point:SP_1906,stop_point:SP_3387,2,180
stop_point:SP_1907,stop_point:SP_1907,2,180
stop_point:SP_1907,stop_point:SP_1926,2,180
stop_point:SP_1908,stop_point:SP_1908,2,180
stop_point:SP_1908,stop_point:SP_2237,2,180
stop_point:SP_1909,stop_point:SP_1909,2,180
stop_point:SP_1909,stop_point:SP_2760,2,180
stop_point:SP_191,stop_point:SP_191,2,180
stop_point:SP_191,stop_point:SP_554,2,180
stop_point:SP_1910,stop_point:SP_1910,2,180
stop_point:SP_1910,stop_point:SP_2788,2,180
stop_point:SP_1911,stop_point:SP_1911,2,180
stop_point:SP_1911,stop_point:SP_3152,2,180
stop_point:SP_1912,stop_point:SP_1912,2,180
stop_point:SP_1912,stop_point:SP_2757,2,180
stop_point:SP_1913,stop_point:SP_1913,2,180
stop_point:SP_1913,stop_point:SP_2734,2,180
stop_point:SP_1914,stop_point:SP_1914,2,180
stop_point:SP_1914,stop_point:SP_4873,2,180
stop_point:SP_1916,stop_point:SP_1916,2,180
stop_point:SP_1916,stop_point:SP_3991,2,180
stop_point:SP_1917,stop_point:SP_1917,2,180
stop_point:SP_1917,stop_point:SP_2433,2,180
stop_point:SP_1917,stop_point:SP_5383,2,180
stop_point:SP_1917,stop_point:SP_635,2,180
stop_point:SP_1917,stop_point:SP_685,2,180
stop_point:SP_1919,stop_point:SP_1919,2,180
stop_point:SP_1919,stop_point:SP_814,2,180
stop_point:SP_1920,stop_point:SP_1920,2,180
stop_point:SP_1920,stop_point:SP_3781,2,180
stop_point:SP_1921,stop_point:SP_1921,2,180
stop_point:SP_1921,stop_point:SP_197,2,180
stop_point:SP_1923,stop_point:SP_1923,2,180
stop_point:SP_1923,stop_point:SP_575,2,180
stop_point:SP_1924,stop_point:SP_1924,2,180
stop_point:SP_1924,stop_point:SP_3814,2,180
stop_point:SP_1925,stop_point:SP_1925,2,180
stop_point:SP_1925,stop_point:SP_2979,2,180
stop_point:SP_1926,stop_point:SP_1907,2,180
stop_point:SP_1926,stop_point:SP_1926,2,180
stop_point:SP_1927,stop_point:SP_1018,2,180
stop_point:SP_1927,stop_point:SP_1927,2,180
stop_point:SP_1928,stop_point:SP_1928,2,180
stop_point:SP_1928,stop_point:SP_2662,2,180
stop_point:SP_1929,stop_point:SP_1929,2,180
stop_point:SP_1930,stop_point:SP_1930,2,180
stop_point:SP_1930,stop_point:SP_3611,2,180
stop_point:SP_1931,stop_point:SP_1931,2,180
stop_point:SP_1931,stop_point:SP_2930,2,180
stop_point:SP_1933,stop_point:SP_1933,2,180
stop_point:SP_1933,stop_point:SP_580,2,180
stop_point:SP_1934,stop_point:SP_1934,2,180
stop_point:SP_1934,stop_point:SP_433,2,180
stop_point:SP_1937,stop_point:SP_1050,2,180
stop_point:SP_1937,stop_point:SP_1937,2,180
stop_point:SP_1938,stop_point:SP_1938,2,180
stop_point:SP_1938,stop_point:SP_2305,2,180
stop_point:SP_1938,stop_point:SP_2758,2,180
stop_point:SP_1939,stop_point:SP_1775,2,180
stop_point:SP_1939,stop_point:SP_1939,2,180
stop_point:SP_1939,stop_point:SP_2598,2,180
stop_point:SP_1939,stop_point:SP_326,2,180
stop_point:SP_1939,stop_point:SP_3266,2,180
stop_point:SP_1939,stop_point:SP_3476,2,180
stop_point:SP_1939,stop_point:SP_3527,2,180
stop_point:SP_1939,stop_point:SP_5037,2,180
stop_point:SP_1939,stop_point:SP_5128,2,180
stop_point:SP_1939,stop_point:SP_5129,2,180
stop_point:SP_1939,stop_point:SP_681,2,180
stop_point:SP_1939,stop_point:SP_793,2,180
stop_point:SP_194,stop_point:SP_194,2,180
stop_point:SP_194,stop_point:SP_577,2,180
stop_point:SP_1940,stop_point:SP_1940,2,180
stop_point:SP_1940,stop_point:SP_986,2,180
stop_point:SP_1941,stop_point:SP_1941,2,180
stop_point:SP_1941,stop_point:SP_547,2,180
stop_point:SP_1942,stop_point:SP_1942,2,180
stop_point:SP_1942,stop_point:SP_3571,2,180
stop_point:SP_1944,stop_point:SP_1356,2,180
stop_point:SP_1944,stop_point:SP_1944,2,180
stop_point:SP_1945,stop_point:SP_1945,2,180
stop_point:SP_1945,stop_point:SP_4447,2,180
stop_point:SP_1946,stop_point:SP_1387,2,180
stop_point:SP_1946,stop_point:SP_1946,2,180
stop_point:SP_1946,stop_point:SP_2281,2,180
stop_point:SP_1946,stop_point:SP_3712,2,180
stop_point:SP_1947,stop_point:SP_1427,2,180
stop_point:SP_1947,stop_point:SP_1947,2,180
stop_point:SP_1948,stop_point:SP_1357,2,180
stop_point:SP_1948,stop_point:SP_1948,2,180
stop_point:SP_1949,stop_point:SP_1949,2,180
stop_point:SP_1949,stop_point:SP_871,2,180
stop_point:SP_1950,stop_point:SP_1586,2,180
stop_point:SP_1950,stop_point:SP_1950,2,180
stop_point:SP_1951,stop_point:SP_1951,2,180
stop_point:SP_1951,stop_point:SP_3353,2,180
stop_point:SP_1952,stop_point:SP_1952,2,180
stop_point:SP_1952,stop_point:SP_2238,2,180
stop_point:SP_1954,stop_point:SP_1954,2,180
stop_point:SP_1954,stop_point:SP_3766,2,180
stop_point:SP_1955,stop_point:SP_1955,2,180
stop_point:SP_1955,stop_point:SP_943,2,180
stop_point:SP_1956,stop_point:SP_1956,2,180
stop_point:SP_1956,stop_point:SP_3985,2,180
stop_point:SP_1958,stop_point:SP_1958,2,180
stop_point:SP_1958,stop_point:SP_2430,2,180
stop_point:SP_1959,stop_point:SP_1803,2,180
stop_point:SP_1959,stop_point:SP_1959,2,180
stop_point:SP_196,stop_point:SP_1002,2,180
stop_point:SP_196,stop_point:SP_196,2,180
stop_point:SP_1960,stop_point:SP_1888,2,180
stop_point:SP_1960,stop_point:SP_1960,2,180
stop_point:SP_1961,stop_point:SP_1961,2,180
stop_point:SP_1961,stop_point:SP_290,2,180
stop_point:SP_1963,stop_point:SP_1963,2,180
stop_point:SP_1963,stop_point:SP_3920,2,180
stop_point:SP_1964,stop_point:SP_1964,2,180
stop_point:SP_1964,stop_point:SP_479,2,180
stop_point:SP_1966,stop_point:SP_1853,2,180
stop_point:SP_1966,stop_point:SP_1966,2,180
stop_point:SP_1967,stop_point:SP_1967,2,180
stop_point:SP_1967,stop_point:SP_3230,2,180
stop_point:SP_1968,stop_point:SP_1968,2,180
stop_point:SP_1968,stop_point:SP_2501,2,180
stop_point:SP_197,stop_point:SP_1921,2,180
stop_point:SP_197,stop_point:SP_197,2,180
stop_point:SP_1970,stop_point:SP_1970,2,180
stop_point:SP_1970,stop_point:SP_2723,2,180
stop_point:SP_1971,stop_point:SP_1971,2,180
stop_point:SP_1971,stop_point:SP_67,2,180
stop_point:SP_1972,stop_point:SP_1772,2,180
stop_point:SP_1972,stop_point:SP_1972,2,0
stop_point:SP_1972,stop_point:SP_4903,2,180
stop_point:SP_1973,stop_point:SP_1973,2,180
stop_point:SP_1973,stop_point:SP_931,2,180
stop_point:SP_1974,stop_point:SP_1974,2,180
stop_point:SP_1974,stop_point:SP_3904,2,180
stop_point:SP_1975,stop_point:SP_1975,2,180
stop_point:SP_1975,stop_point:SP_2591,2,180
stop_point:SP_1975,stop_point:SP_3572,2,180
stop_point:SP_1976,stop_point:SP_1676,2,180
stop_point:SP_1976,stop_point:SP_1976,2,180
stop_point:SP_1980,stop_point:SP_1418,2,180
stop_point:SP_1980,stop_point:SP_1980,2,180
stop_point:SP_1981,stop_point:SP_1981,2,180
stop_point:SP_1981,stop_point:SP_4843,2,180
stop_point:SP_1983,stop_point:SP_1983,2,180
stop_point:SP_1983,stop_point:SP_2911,2,180
stop_point:SP_1984,stop_point:SP_147,2,180
stop_point:SP_1984,stop_point:SP_1572,2,180
stop_point:SP_1984,stop_point:SP_1702,2,180
stop_point:SP_1984,stop_point:SP_1984,2,180
stop_point:SP_1984,stop_point:SP_2574,2,180
stop_point:SP_1984,stop_point:SP_2884,2,180
stop_point:SP_1984,stop_point:SP_3415,2,180
stop_point:SP_1984,stop_point:SP_4021,2,180
stop_point:SP_1984,stop_point:SP_4109,2,180
stop_point:SP_1984,stop_point:SP_4709,2,180
stop_point:SP_1984,stop_point:SP_676,2,180
stop_point:SP_1985,stop_point:SP_1985,2,180
stop_point:SP_1985,stop_point:SP_3545,2,180
stop_point:SP_1986,stop_point:SP_1712,2,180
stop_point:SP_1986,stop_point:SP_1986,2,180
stop_point:SP_1987,stop_point:SP_1987,2,180
stop_point:SP_1987,stop_point:SP_462,2,180
stop_point:SP_1988,stop_point:SP_1988,2,180
stop_point:SP_1988,stop_point:SP_2191,2,180
stop_point:SP_1989,stop_point:SP_1557,2,180
stop_point:SP_1989,stop_point:SP_1989,2,180
stop_point:SP_199,stop_point:SP_199,2,180
stop_point:SP_1990,stop_point:SP_1990,2,180
stop_point:SP_1990,stop_point:SP_3073,2,180
stop_point:SP_1991,stop_point:SP_1116,2,180
stop_point:SP_1991,stop_point:SP_1991,2,180
stop_point:SP_1993,stop_point:SP_1993,2,180
stop_point:SP_1993,stop_point:SP_3810,2,180
stop_point:SP_1994,stop_point:SP_1994,2,180
stop_point:SP_1994,stop_point:SP_3992,2,180
stop_point:SP_1995,stop_point:SP_1995,2,180
stop_point:SP_1995,stop_point:SP_507,2,180
stop_point:SP_1996,stop_point:SP_1996,2,180
stop_point:SP_1996,stop_point:SP_873,2,180
stop_point:SP_1997,stop_point:SP_1997,2,180
stop_point:SP_1997,stop_point:SP_2839,2,180
stop_point:SP_1998,stop_point:SP_1100,2,180
stop_point:SP_1998,stop_point:SP_1998,2,180
stop_point:SP_1998,stop_point:SP_3741,2,180
stop_point:SP_1998,stop_point:SP_3855,2,180
stop_point:SP_1998,stop_point:SP_4792,2,180
stop_point:SP_1999,stop_point:SP_1518,2,180
stop_point:SP_1999,stop_point:SP_1999,2,180
stop_point:SP_2,stop_point:SP_2,2,180
stop_point:SP_2,stop_point:SP_427,2,180
stop_point:SP_20,stop_point:SP_1636,2,180
stop_point:SP_20,stop_point:SP_20,2,180
stop_point:SP_2002,stop_point:SP_2002,2,180
stop_point:SP_2002,stop_point:SP_639,2,180
stop_point:SP_2004,stop_point:SP_2004,2,180
stop_point:SP_2004,stop_point:SP_2912,2,180
stop_point:SP_2006,stop_point:SP_1230,2,180
stop_point:SP_2006,stop_point:SP_2006,2,180
stop_point:SP_2007,stop_point:SP_1140,2,180
stop_point:SP_2007,stop_point:SP_2007,2,180
stop_point:SP_2007,stop_point:SP_2035,2,180
stop_point:SP_2007,stop_point:SP_2780,2,180
stop_point:SP_2007,stop_point:SP_3067,2,180
stop_point:SP_2008,stop_point:SP_1454,2,180
stop_point:SP_2008,stop_point:SP_2008,2,180
stop_point:SP_2009,stop_point:SP_2009,2,180
stop_point:SP_2009,stop_point:SP_2570,2,180
stop_point:SP_2009,stop_point:SP_3482,2,180
stop_point:SP_2009,stop_point:SP_494,2,180
stop_point:SP_2009,stop_point:SP_5236,2,180
stop_point:SP_2009,stop_point:SP_5274,2,180
stop_point:SP_201,stop_point:SP_1635,2,180
stop_point:SP_201,stop_point:SP_1778,2,180
stop_point:SP_201,stop_point:SP_1882,2,180
stop_point:SP_201,stop_point:SP_201,2,180
stop_point:SP_201,stop_point:SP_2021,2,180
stop_point:SP_201,stop_point:SP_2373,2,180
stop_point:SP_201,stop_point:SP_2676,2,180
stop_point:SP_201,stop_point:SP_39,2,180
stop_point:SP_201,stop_point:SP_5133,2,180
stop_point:SP_201,stop_point:SP_5357,2,180
stop_point:SP_201,stop_point:SP_631,2,180
stop_point:SP_201,stop_point:SP_940,2,180
stop_point:SP_201,stop_point:SP_962,2,180
stop_point:SP_2010,stop_point:SP_2010,2,180
stop_point:SP_2010,stop_point:SP_585,2,180
stop_point:SP_2011,stop_point:SP_2011,2,180
stop_point:SP_2011,stop_point:SP_334,2,180
stop_point:SP_2011,stop_point:SP_5241,2,180
stop_point:SP_2011,stop_point:SP_5245,2,180
stop_point:SP_2012,stop_point:SP_1084,2,180
stop_point:SP_2012,stop_point:SP_1138,2,180
stop_point:SP_2012,stop_point:SP_1166,2,180
stop_point:SP_2012,stop_point:SP_2012,2,180
stop_point:SP_2013,stop_point:SP_2013,2,180
stop_point:SP_2014,stop_point:SP_2014,2,180
stop_point:SP_2014,stop_point:SP_2826,2,180
stop_point:SP_2015,stop_point:SP_2015,2,180
stop_point:SP_2016,stop_point:SP_1175,2,180
stop_point:SP_2016,stop_point:SP_2016,2,180
stop_point:SP_2016,stop_point:SP_2297,2,180
stop_point:SP_2016,stop_point:SP_2490,2,180
stop_point:SP_2016,stop_point:SP_3102,2,180
stop_point:SP_2016,stop_point:SP_4090,2,180
stop_point:SP_2017,stop_point:SP_2017,2,180
stop_point:SP_2017,stop_point:SP_2131,2,180
stop_point:SP_2017,stop_point:SP_5590,2,180
stop_point:SP_2017,stop_point:SP_5596,2,180
stop_point:SP_2021,stop_point:SP_1635,2,180
stop_point:SP_2021,stop_point:SP_1778,2,180
stop_point:SP_2021,stop_point:SP_1882,2,180
stop_point:SP_2021,stop_point:SP_201,2,180
stop_point:SP_2021,stop_point:SP_2021,2,180
stop_point:SP_2021,stop_point:SP_2373,2,180
stop_point:SP_2021,stop_point:SP_2676,2,180
stop_point:SP_2021,stop_point:SP_39,2,180
stop_point:SP_2021,stop_point:SP_5133,2,180
stop_point:SP_2021,stop_point:SP_5357,2,180
stop_point:SP_2021,stop_point:SP_631,2,180
stop_point:SP_2021,stop_point:SP_940,2,180
stop_point:SP_2021,stop_point:SP_962,2,180
stop_point:SP_2022,stop_point:SP_2022,2,180
stop_point:SP_2022,stop_point:SP_2140,2,180
stop_point:SP_2023,stop_point:SP_2023,2,180
stop_point:SP_2023,stop_point:SP_3922,2,180
stop_point:SP_2024,stop_point:SP_2024,2,180
stop_point:SP_2024,stop_point:SP_2510,2,180
stop_point:SP_2025,stop_point:SP_2025,2,180
stop_point:SP_2025,stop_point:SP_5188,2,180
stop_point:SP_2027,stop_point:SP_2027,2,180
stop_point:SP_2027,stop_point:SP_303,2,180
stop_point:SP_2028,stop_point:SP_2028,2,180
stop_point:SP_2028,stop_point:SP_327,2,180
stop_point:SP_2028,stop_point:SP_97,2,180
stop_point:SP_2029,stop_point:SP_1502,2,180
stop_point:SP_2029,stop_point:SP_1621,2,180
stop_point:SP_2029,stop_point:SP_2029,2,180
stop_point:SP_2029,stop_point:SP_579,2,180
stop_point:SP_203,stop_point:SP_1309,2,180
stop_point:SP_203,stop_point:SP_203,2,180
stop_point:SP_203,stop_point:SP_3349,2,180
stop_point:SP_203,stop_point:SP_3490,2,180
stop_point:SP_2030,stop_point:SP_2030,2,180
stop_point:SP_2030,stop_point:SP_2157,2,180
stop_point:SP_2030,stop_point:SP_3056,2,180
stop_point:SP_2031,stop_point:SP_2031,2,180
stop_point:SP_2031,stop_point:SP_2820,2,180
stop_point:SP_2031,stop_point:SP_3540,2,180
stop_point:SP_2031,stop_point:SP_897,2,180
stop_point:SP_2035,stop_point:SP_1140,2,180
stop_point:SP_2035,stop_point:SP_2007,2,180
stop_point:SP_2035,stop_point:SP_2035,2,180
stop_point:SP_2035,stop_point:SP_2780,2,180
stop_point:SP_2035,stop_point:SP_3067,2,180
stop_point:SP_2036,stop_point:SP_2036,2,180
stop_point:SP_2037,stop_point:SP_1664,2,180
stop_point:SP_2037,stop_point:SP_2037,2,180
stop_point:SP_2037,stop_point:SP_2913,2,180
stop_point:SP_2037,stop_point:SP_4483,2,180
stop_point:SP_204,stop_point:SP_204,2,180
stop_point:SP_204,stop_point:SP_2406,2,180
stop_point:SP_2040,stop_point:SP_1232,2,180
stop_point:SP_2040,stop_point:SP_2040,2,180
stop_point:SP_2041,stop_point:SP_127,2,180
stop_point:SP_2041,stop_point:SP_2041,2,180
stop_point:SP_2041,stop_point:SP_3899,2,180
stop_point:SP_2042,stop_point:SP_2042,2,180
stop_point:SP_2042,stop_point:SP_2955,2,180
stop_point:SP_2043,stop_point:SP_1495,2,180
stop_point:SP_2043,stop_point:SP_2043,2,180
stop_point:SP_2046,stop_point:SP_2046,2,180
stop_point:SP_2046,stop_point:SP_2751,2,180
stop_point:SP_2047,stop_point:SP_2047,2,180
stop_point:SP_2047,stop_point:SP_2770,2,180
stop_point:SP_2048,stop_point:SP_2048,2,180
stop_point:SP_2048,stop_point:SP_2508,2,180
stop_point:SP_2049,stop_point:SP_2049,2,180
stop_point:SP_2049,stop_point:SP_2646,2,180
stop_point:SP_205,stop_point:SP_1174,2,180
stop_point:SP_205,stop_point:SP_205,2,180
stop_point:SP_2050,stop_point:SP_2050,2,180
stop_point:SP_2050,stop_point:SP_242,2,180
stop_point:SP_2052,stop_point:SP_2052,2,180
stop_point:SP_2052,stop_point:SP_3014,2,180
stop_point:SP_2053,stop_point:SP_2053,2,180
stop_point:SP_2053,stop_point:SP_2494,2,180
stop_point:SP_2054,stop_point:SP_1249,2,180
stop_point:SP_2054,stop_point:SP_1831,2,180
stop_point:SP_2054,stop_point:SP_2054,2,180
stop_point:SP_2054,stop_point:SP_2701,2,180
stop_point:SP_2054,stop_point:SP_3055,2,180
stop_point:SP_2054,stop_point:SP_319,2,180
stop_point:SP_2054,stop_point:SP_3546,2,180
stop_point:SP_2054,stop_point:SP_4007,2,180
stop_point:SP_2054,stop_point:SP_4009,2,180
stop_point:SP_2054,stop_point:SP_912,2,180
stop_point:SP_2055,stop_point:SP_2055,2,180
stop_point:SP_2055,stop_point:SP_3019,2,180
stop_point:SP_2056,stop_point:SP_2056,2,180
stop_point:SP_2056,stop_point:SP_2798,2,180
stop_point:SP_2057,stop_point:SP_2057,2,180
stop_point:SP_2057,stop_point:SP_2894,2,180
stop_point:SP_2058,stop_point:SP_1161,2,180
stop_point:SP_2058,stop_point:SP_2058,2,180
stop_point:SP_2059,stop_point:SP_2059,2,180
stop_point:SP_2059,stop_point:SP_325,2,180
stop_point:SP_2059,stop_point:SP_4942,2,180
stop_point:SP_2059,stop_point:SP_4945,2,180
stop_point:SP_2060,stop_point:SP_2060,2,180
stop_point:SP_2060,stop_point:SP_2592,2,180
stop_point:SP_2061,stop_point:SP_2061,2,180
stop_point:SP_2061,stop_point:SP_3711,2,180
stop_point:SP_2062,stop_point:SP_2062,2,180
stop_point:SP_2062,stop_point:SP_600,2,180
stop_point:SP_2063,stop_point:SP_1336,2,180
stop_point:SP_2063,stop_point:SP_1809,2,180
stop_point:SP_2063,stop_point:SP_2063,2,180
stop_point:SP_2063,stop_point:SP_2664,2,180
stop_point:SP_2063,stop_point:SP_3519,2,180
